conversation_id,message,sentiment
88," Yes, maybe it had a fantastic sound when recording? Do you play piano? I took some lesson when I was young and sent my daughter for lessons.",Curious to dive deeper
88," I do not. Thanks for chatting with me, have a great day.",Neutral
88,You too! Good chat!!,Happy
88,Thank you.,Neutral
89,Are you a fan of jazz by any chance?,Curious to dive deeper
89,I like jazz but cant say I really know much about it.,Neutral
89,It's an interesting genre. Jazz trumpeters grew goatees because it provided comfort when playing.,Neutral
89,that is interesting. Tupac Shakur studied jazz when he was in baltimore school of the arts,Neutral
89,I would not have expected that at all. Things may have gone differently for him had he followed that passion. I know that the New Orleans style of jazz started in the 1910's.,Surprised
89,thats over a 100 years ago. Jazz has been seen as a major form of musical expression since the 1920's,Neutral
89,That is an old form of music especially compared to the most popular forms of music now. Pakistan has a jazz orchestra that is currently topping the charts.,Neutral
89,I never new that . Did you know that louis armstrong ended the beatles three months on the billboard top 100,Neutral
89,WOW! I didn't think anything could stop The Beatles. No offence to Armstrong but I know a lot more people that still listen to The Beatles.,Surprised
89," This is a pretty interesting guitar fact,  A dial tone is in the key of f, serving as a pre-internet trick to tune your guitar",Neutral
89," WOW! That's clever. I enjoy guitar music. Queen's guitarist, Brian may, has a PHD in astrophysics.",Curious to dive deeper
89,he also built a guitar out of parts from an old fire place and his mothers knitting needles . super smart,Neutral
89,Yes. Honestly all of Queen always struck me as a very intelligent group of men. I am also a big fan.,Happy
89," I agree. did you know that the nokia ringtone  from a 1902 composition by spanish classical guitarist and composer francisco tarrega, called gran vals.",Neutral
89,I did not. It's been so long that I honestly can't remember what that sounded like. I wonder where the iPhone ring tone came from because I hear that everywhere lol.,Happy
89,have you ever heard about a mute man from england that could only communicate to others with a piano,Fearful
89," I had not heard that but it's actually quite touching that he could find a way. Speaking of piano, Freddie mercury used the same piano to record bohemian rhapsody as paul mccartney used to record hey jude.",Happy
89,thats interesting,Neutral
89,I thought so. I can't play piano but I enjoy the sound. If I had the room a player piano would be nice.,Curious to dive deeper
89,I like pianos I would like to learn how play one. they used to have steam piano and they were audible for miles,Neutral
89,That must have been extremely loud up close.,Neutral
90," Hi, how are doing over there on this fine evening?",Neutral
90,I am good thanks. How are you?,Curious to dive deeper
90,I'm doing groovy over here. Are you a fan of tennis?,Neutral
90,Not so much. I heard that the longest tennis match in history went on for 11 hours. I definitely would not want to watch that.,Disgusted
90,What if you had money on it though? That would make it worth it.,Neutral
90,I think I would be more interested in the helicopter that dried the grass tennis courts for the 1969 US Open.,Surprised
90,I guess hair dryers were not powerful enough then. A helicopter? That's a rich person's solution.,Neutral
90," And wait, grass tennis court? I wonder how well the ball bounced. Probaby grass cut really short but still.",Curious to dive deeper
90," Yeah, there are three kinds of courts. I guess grass has its effect on the ball. Do you use Google much?",Curious to dive deeper
90," Oh yeah, more than I shoud. I know I'm not the only one. In 2013 Google went down for five minutes and took 40 percent of web traffic with it.",Surprised
90," People are so dependent on the Internet. If civilization collapsed, the first thing they would do is search Google for a solution.",Neutral
90," Kind of related, but I have totally tried to Google things when my power is out. Haha.",Curious to dive deeper
90,We can't help it! Easy to get knowledge that provides answers to daily problems. Not there when I was a kid.,Neutral
90," Google's unofficial slogal is ""Don't be evil"" but I sometimes think it is evil. They calculate traffic by tracking how fast Android devices are moving on the road.",Fearful
90," They are spying on us, even right now! But they do like dogs, which is pretty good right there.",Neutral
90,And they did hire live goats to mow their lawns once. That is pretty kewl.,Surprised
90,I would become a goat there if it got me stock options.,Neutral
90," Haha. So speaking of Google, I just Googled Borg vs. McEnroe. It is about one of the greatest tennis games ever played. Would you watch it?",Curious to dive deeper
90,I would watch. I don't think I'd bet on the outcome though. Isn't there some movie about them two?,Curious to dive deeper
90,Yes I think that is the title. Shia LaBeouf stars as McEnroe. I am not really too into sports movies.,Curious to dive deeper
90,It's probably mostly about personalities. McEnroe was intense. Borg was Swedish. That's enough personality for one film.,Neutral
90," Haha, hilarious. I will have to check it out!",Surprised
91,Hello!  Are you a tennis fan or do you play?,Happy
91," No, my dad used to, though. It seems like it's too intense for me",Neutral
91,I only tried playing in college to kill time.  I stunk up the courts I was so bad.  The longest tennis match in history went on for over 11 hours and was spread over 2 days.  Crazy.,Happy
91," Was that at one of the big competitions, like an open or Wimbledon?",Curious to dive deeper
91,I'm not sure.  They once had to use a helicopter to dry the grass courts for the 1969 US open.  Bet that dried it fast.,Happy
91,That was the year after the first open when a black player won. But no black player has won since,Neutral
91,Wow.  I didn't know that.  Polo shirts were originally invented by a tennis player and were later adopted by polo players.  Interesting.,Happy
91,So maybe we should really be calling them tennis shirts? Just like sneakers are often called tennis shoes,Neutral
91,lol  Good point!  They say that 5000 year old shoes perform better than modern shoes.  I question that... lol,Happy
91,Same. How do people know? How many pairs have survived since then? And what constitutes better performance?,Curious to dive deeper
91,I have no idea.  I bet those would be some smelly shoes though!  They say putting a dry tea bag inside smelly shoes will absorb the unpleasant odor.  I'll have to try that to try that on my smelly stinky shoes. Lol lol,Surprised
